"activity" "subject" "feature" "mean"
"WALKING_UPSTAIRS" 21 "tBodyGyro-std()-Z" 0.0517
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk-mean()-X" -0.1444
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk-mean()-Y" -0.0132
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk-mean()-Z" -0.0069
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk-std()-X" -0.5735
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk-std()-Y" -0.6045
"WALKING_UPSTAIRS" 21 "tBodyGyroJerk-std()-Z" -0.5641
"WALKING_UPSTAIRS" 21 "tBodyGyroJerkMag-mean()" -0.5779
"WALKING_UPSTAIRS" 21 "tBodyGyroJerkMag-std()" -0.6477
"WALKING_UPSTAIRS" 21 "tBodyGyroMag-mean()" -0.169
"WALKING_UPSTAIRS" 21 "tBodyGyroMag-std()" -0.4202
"WALKING_UPSTAIRS" 21 "tGravityAcc-mean()-X" 0.7812
"WALKING_UPSTAIRS" 21 "tGravityAcc-mean()-Y" -0.4323
"WALKING_UPSTAIRS" 21 "tGravityAcc-mean()-Z" -0.3097
"WALKING_UPSTAIRS" 21 "tGravityAcc-std()-X" -0.9409
"WALKING_UPSTAIRS" 21 "tGravityAcc-std()-Y" -0.9415
"WALKING_UPSTAIRS" 21 "tGravityAcc-std()-Z" -0.9327
"WALKING_UPSTAIRS" 21 "tGravityAccMag-mean()" -0.081
"WALKING_UPSTAIRS" 21 "tGravityAccMag-std()" -0.2785
"WALKING_UPSTAIRS" 22 "fBodyAcc-mean()-X" -0.0554
"WALKING_UPSTAIRS" 22 "fBodyAcc-mean()-Y" 0.1307
"WALKING_UPSTAIRS" 22 "fBodyAcc-mean()-Z" -0.228
"WALKING_UPSTAIRS" 22 "fBodyAcc-std()-X" 0.132
"WALKING_UPSTAIRS" 22 "fBodyAcc-std()-Y" 0.2301
"WALKING_UPSTAIRS" 22 "fBodyAcc-std()-Z" -0.1168
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-mean()-X" -0.0382
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-mean()-Y" -0.0752
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-mean()-Z" -0.4144
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-std()-X" -0.0678
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-std()-Y" -0.1061
"WALKING_UPSTAIRS" 22 "fBodyAccJerk-std()-Z" -0.5286
"WALKING_UPSTAIRS" 22 "fBodyAccMag-mean()" -0.0867
"WALKING_UPSTAIRS" 22 "fBodyAccMag-std()" -0.3341
"WALKING_UPSTAIRS" 22 "fBodyBodyAccJerkMag-mean()" -0.0458
"WALKING_UPSTAIRS" 22 "fBodyBodyAccJerkMag-std()" -0.1513
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroJerkMag-mean()" -0.668
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroJerkMag-std()" -0.7099
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroMag-mean()" -0.3699
"WALKING_UPSTAIRS" 22 "fBodyBodyGyroMag-std()" -0.234
"WALKING_UPSTAIRS" 22 "fBodyGyro-mean()-X" -0.1955
"WALKING_UPSTAIRS" 22 "fBodyGyro-mean()-Y" -0.5239
"WALKING_UPSTAIRS" 22 "fBodyGyro-mean()-Z" -0.1993
"WALKING_UPSTAIRS" 22 "fBodyGyro-std()-X" -0.3381
"WALKING_UPSTAIRS" 22 "fBodyGyro-std()-Y" -0.4739
"WALKING_UPSTAIRS" 22 "fBodyGyro-std()-Z" -0.2224
"WALKING_UPSTAIRS" 22 "tBodyAcc-mean()-X" 0.2484
"WALKING_UPSTAIRS" 22 "tBodyAcc-mean()-Y" -0.0269
"WALKING_UPSTAIRS" 22 "tBodyAcc-mean()-Z" -0.1176
"WALKING_UPSTAIRS" 22 "tBodyAcc-std()-X" 0.0836
"WALKING_UPSTAIRS" 22 "tBodyAcc-std()-Y" 0.2501
"WALKING_UPSTAIRS" 22 "tBodyAcc-std()-Z" -0.1096
"WALKING_UPSTAIRS" 22 "tBodyAccJerk-mean()-X" 0.0877
"WALKING_UPSTAIRS" 22 "tBodyAccJerk-mean()-Y" 0.0367
"WALKING_UPSTAIRS" 22 "tBodyAccJerk-mean()-Z" -0.0336
"WALKING_UPSTAIRS" 22 "tBodyAccJerk-std()-X" -0.0085
"WALKING_UPSTAIRS" 22 "tBodyAccJerk-std()-Y" -0.0576
"WALKING_UPSTAIRS" 22 "tBodyAccJerk-std()-Z" -0.4717
"WALKING_UPSTAIRS" 22 "tBodyAccJerkMag-mean()" -0.0958
"WALKING_UPSTAIRS" 22 "tBodyAccJerkMag-std()" -0.0877
"WALKING_UPSTAIRS" 22 "tBodyAccMag-mean()" 0.2103
"WALKING_UPSTAIRS" 22 "tBodyAccMag-std()" -0.1588
"WALKING_UPSTAIRS" 22 "tBodyGyro-mean()-X" 0.135
"WALKING_UPSTAIRS" 22 "tBodyGyro-mean()-Y" -0.1815
"WALKING_UPSTAIRS" 22 "tBodyGyro-mean()-Z" 0.0157
"WALKING_UPSTAIRS" 22 "tBodyGyro-std()-X" -0.3015
"WALKING_UPSTAIRS" 22 "tBodyGyro-std()-Y" -0.4894
"WALKING_UPSTAIRS" 22 "tBodyGyro-std()-Z" -0.1578
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk-mean()-X" -0.1485
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk-mean()-Y" -0.0381
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk-mean()-Z" -0.0675
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk-std()-X" -0.3967
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk-std()-Y" -0.7043
"WALKING_UPSTAIRS" 22 "tBodyGyroJerk-std()-Z" -0.5157
"WALKING_UPSTAIRS" 22 "tBodyGyroJerkMag-mean()" -0.5681
"WALKING_UPSTAIRS" 22 "tBodyGyroJerkMag-std()" -0.6756
"WALKING_UPSTAIRS" 22 "tBodyGyroMag-mean()" -0.128
"WALKING_UPSTAIRS" 22 "tBodyGyroMag-std()" -0.2026
"WALKING_UPSTAIRS" 22 "tGravityAcc-mean()-X" 0.8895
"WALKING_UPSTAIRS" 22 "tGravityAcc-mean()-Y" -0.3368
"WALKING_UPSTAIRS" 22 "tGravityAcc-mean()-Z" -0.0958
"WALKING_UPSTAIRS" 22 "tGravityAcc-std()-X" -0.9406
"WALKING_UPSTAIRS" 22 "tGravityAcc-std()-Y" -0.9416
"WALKING_UPSTAIRS" 22 "tGravityAcc-std()-Z" -0.9132
"WALKING_UPSTAIRS" 22 "tGravityAccMag-mean()" 0.2103
"WALKING_UPSTAIRS" 22 "tGravityAccMag-std()" -0.1588
"WALKING_UPSTAIRS" 23 "fBodyAcc-mean()-X" -0.2726
"WALKING_UPSTAIRS" 23 "fBodyAcc-mean()-Y" -0.077
"WALKING_UPSTAIRS" 23 "fBodyAcc-mean()-Z" -0.0706
"WALKING_UPSTAIRS" 23 "fBodyAcc-std()-X" -0.2343
"WALKING_UPSTAIRS" 23 "fBodyAcc-std()-Y" 0.0381
"WALKING_UPSTAIRS" 23 "fBodyAcc-std()-Z" 0.1045
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-mean()-X" -0.3656
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-mean()-Y" -0.3262
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-mean()-Z" -0.3466
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-std()-X" -0.4249
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-std()-Y" -0.3809
"WALKING_UPSTAIRS" 23 "fBodyAccJerk-std()-Z" -0.469
"WALKING_UPSTAIRS" 23 "fBodyAccMag-mean()" -0.2314
"WALKING_UPSTAIRS" 23 "fBodyAccMag-std()" -0.41
"WALKING_UPSTAIRS" 23 "fBodyBodyAccJerkMag-mean()" -0.303
"WALKING_UPSTAIRS" 23 "fBodyBodyAccJerkMag-std()" -0.4543
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroJerkMag-mean()" -0.5187
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroJerkMag-std()" -0.6327
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroMag-mean()" -0.3804
"WALKING_UPSTAIRS" 23 "fBodyBodyGyroMag-std()" -0.4705
"WALKING_UPSTAIRS" 23 "fBodyGyro-mean()-X" -0.4302
"WALKING_UPSTAIRS" 23 "fBodyGyro-mean()-Y" -0.2904
"WALKING_UPSTAIRS" 23 "fBodyGyro-mean()-Z" -0.163
"WALKING_UPSTAIRS" 23 "fBodyGyro-std()-X" -0.5904
"WALKING_UPSTAIRS" 23 "fBodyGyro-std()-Y" -0.3016
"WALKING_UPSTAIRS" 23 "fBodyGyro-std()-Z" -0.0823
"WALKING_UPSTAIRS" 23 "tBodyAcc-mean()-X" 0.25
"WALKING_UPSTAIRS" 23 "tBodyAcc-mean()-Y" -0.0324
"WALKING_UPSTAIRS" 23 "tBodyAcc-mean()-Z" -0.1269
"WALKING_UPSTAIRS" 23 "tBodyAcc-std()-X" -0.2439
"WALKING_UPSTAIRS" 23 "tBodyAcc-std()-Y" 0.0448
"WALKING_UPSTAIRS" 23 "tBodyAcc-std()-Z" 0.1008
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-mean()-X" 0.0724
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-mean()-Y" 0.04
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-mean()-Z" 0.0159
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-std()-X" -0.3654
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-std()-Y" -0.3282
"WALKING_UPSTAIRS" 23 "tBodyAccJerk-std()-Z" -0.4081
"WALKING_UPSTAIRS" 23 "tBodyAccJerkMag-mean()" -0.3111
"WALKING_UPSTAIRS" 23 "tBodyAccJerkMag-std()" -0.3627
"WALKING_UPSTAIRS" 23 "tBodyAccMag-mean()" -0.0118
"WALKING_UPSTAIRS" 23 "tBodyAccMag-std()" -0.2719
"WALKING_UPSTAIRS" 23 "tBodyGyro-mean()-X" 0.0958
"WALKING_UPSTAIRS" 23 "tBodyGyro-mean()-Y" -0.1116
"WALKING_UPSTAIRS" 23 "tBodyGyro-mean()-Z" -0.0326
"WALKING_UPSTAIRS" 23 "tBodyGyro-std()-X" -0.5507
"WALKING_UPSTAIRS" 23 "tBodyGyro-std()-Y" -0.2937
"WALKING_UPSTAIRS" 23 "tBodyGyro-std()-Z" -0.0317
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-mean()-X" -0.1099
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-mean()-Y" -0.0524
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-mean()-Z" -0.0925
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-std()-X" -0.5483
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-std()-Y" -0.4935
"WALKING_UPSTAIRS" 23 "tBodyGyroJerk-std()-Z" -0.5438
"WALKING_UPSTAIRS" 23 "tBodyGyroJerkMag-mean()" -0.5044
"WALKING_UPSTAIRS" 23 "tBodyGyroJerkMag-std()" -0.5513
"WALKING_UPSTAIRS" 23 "tBodyGyroMag-mean()" -0.1565
"WALKING_UPSTAIRS" 23 "tBodyGyroMag-std()" -0.3667
"WALKING_UPSTAIRS" 23 "tGravityAcc-mean()-X" 0.8434
"WALKING_UPSTAIRS" 23 "tGravityAcc-mean()-Y" -0.2145
"WALKING_UPSTAIRS" 23 "tGravityAcc-mean()-Z" -0.3559
"WALKING_UPSTAIRS" 23 "tGravityAcc-std()-X" -0.9333
"WALKING_UPSTAIRS" 23 "tGravityAcc-std()-Y" -0.9105
"WALKING_UPSTAIRS" 23 "tGravityAcc-std()-Z" -0.9021
"WALKING_UPSTAIRS" 23 "tGravityAccMag-mean()" -0.0118
"WALKING_UPSTAIRS" 23 "tGravityAccMag-std()" -0.2719
"WALKING_UPSTAIRS" 24 "fBodyAcc-mean()-X" -0.3958
"WALKING_UPSTAIRS" 24 "fBodyAcc-mean()-Y" -0.2524
"WALKING_UPSTAIRS" 24 "fBodyAcc-mean()-Z" -0.3128
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-X" -0.3262
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-Y" -0.1078
"WALKING_UPSTAIRS" 24 "fBodyAcc-std()-Z" -0.2831
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-mean()-X" -0.5156
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-mean()-Y" -0.5276
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-mean()-Z" -0.4834
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-X" -0.5271
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Y" -0.5358
"WALKING_UPSTAIRS" 24 "fBodyAccJerk-std()-Z" -0.5627
"WALKING_UPSTAIRS" 24 "fBodyAccMag-mean()" -0.3223
"WALKING_UPSTAIRS" 24 "fBodyAccMag-std()" -0.4063
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag-mean()" -0.4298
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag-std()" -0.4596
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-mean()" -0.6461
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-std()" -0.6539
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag-mean()" -0.5647
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag-std()" -0.5491
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-X" -0.5032
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-Y" -0.5466
"WALKING_UPSTAIRS" 24 "fBodyGyro-mean()-Z" -0.3722
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-X" -0.6029
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Y" -0.5862
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Z" -0.312
"WALKING_UPSTAIRS" 24 "tBodyAcc-mean()-X" 0.2699
"WALKING_UPSTAIRS" 24 "tBodyAcc-mean()-Y" -0.0252
"WALKING_UPSTAIRS" 24 "tBodyAcc-mean()-Z" -0.1142
"WALKING_UPSTAIRS" 24 "tBodyAcc-std()-X" -0.3444
"WALKING_UPSTAIRS" 24 "tBodyAcc-std()-Y" -0.1168
"WALKING_UPSTAIRS" 24 "tBodyAcc-std()-Z" -0.2556
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-X" 0.0862
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-Y" -0.0151
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-mean()-Z" -0.0132
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-X" -0.4988
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-Y" -0.5152
"WALKING_UPSTAIRS" 24 "tBodyAccJerk-std()-Z" -0.5238
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag-mean()" -0.4885
"WALKING_UPSTAIRS" 24 "tBodyAccJerkMag-std()" -0.4411
"WALKING_UPSTAIRS" 24 "tBodyAccMag-mean()" -0.2264
"WALKING_UPSTAIRS" 24 "tBodyAccMag-std()" -0.3069
"WALKING_UPSTAIRS" 24 "tBodyGyro-mean()-X" 0.0883
"WALKING_UPSTAIRS" 24 "tBodyGyro-mean()-Y" -0.1059
"WALKING_UPSTAIRS" 24 "tBodyGyro-mean()-Z" 0.0248
"WALKING_UPSTAIRS" 24 "tBodyGyro-std()-X" -0.5774
"WALKING_UPSTAIRS" 24 "tBodyGyro-std()-Y" -0.5685
"WALKING_UPSTAIRS" 24 "tBodyGyro-std()-Z" -0.2746
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-mean()-X" -0.1468
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-mean()-Y" -0.0317
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-mean()-Z" -0.0498
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-std()-X" -0.6405
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-std()-Y" -0.6466
"WALKING_UPSTAIRS" 24 "tBodyGyroJerk-std()-Z" -0.649
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag-mean()" -0.6588
"WALKING_UPSTAIRS" 24 "tBodyGyroJerkMag-std()" -0.6382
"WALKING_UPSTAIRS" 24 "tBodyGyroMag-mean()" -0.3344
"WALKING_UPSTAIRS" 24 "tBodyGyroMag-std()" -0.5039
"WALKING_UPSTAIRS" 24 "tGravityAcc-mean()-X" 0.9064
"WALKING_UPSTAIRS" 24 "tGravityAcc-mean()-Y" -0.2375
"WALKING_UPSTAIRS" 24 "tGravityAcc-mean()-Z" -0.2271
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-X" -0.9622
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-Y" -0.9167
"WALKING_UPSTAIRS" 24 "tGravityAcc-std()-Z" -0.935
"WALKING_UPSTAIRS" 24 "tGravityAccMag-mean()" -0.2264
"WALKING_UPSTAIRS" 24 "tGravityAccMag-std()" -0.3069
"WALKING_UPSTAIRS" 25 "fBodyAcc-mean()-X" -0.5216
"WALKING_UPSTAIRS" 25 "fBodyAcc-mean()-Y" -0.3802
"WALKING_UPSTAIRS" 25 "fBodyAcc-mean()-Z" -0.5429
"WALKING_UPSTAIRS" 25 "fBodyAcc-std()-X" -0.438
"WALKING_UPSTAIRS" 25 "fBodyAcc-std()-Y" -0.2
"WALKING_UPSTAIRS" 25 "fBodyAcc-std()-Z" -0.2373
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-mean()-X" -0.6682
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-mean()-Y" -0.6408
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-mean()-Z" -0.7933
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-std()-X" -0.6902
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-std()-Y" -0.6381
"WALKING_UPSTAIRS" 25 "fBodyAccJerk-std()-Z" -0.8305
"WALKING_UPSTAIRS" 25 "fBodyAccMag-mean()" -0.5279
"WALKING_UPSTAIRS" 25 "fBodyAccMag-std()" -0.5361
"WALKING_UPSTAIRS" 25 "fBodyBodyAccJerkMag-mean()" -0.6548
"WALKING_UPSTAIRS" 25 "fBodyBodyAccJerkMag-std()" -0.7034
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroJerkMag-mean()" -0.8224
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroJerkMag-std()" -0.8411
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroMag-mean()" -0.5672
"WALKING_UPSTAIRS" 25 "fBodyBodyGyroMag-std()" -0.3866
"WALKING_UPSTAIRS" 25 "fBodyGyro-mean()-X" -0.4761
"WALKING_UPSTAIRS" 25 "fBodyGyro-mean()-Y" -0.6186
"WALKING_UPSTAIRS" 25 "fBodyGyro-mean()-Z" -0.5752
"WALKING_UPSTAIRS" 25 "fBodyGyro-std()-X" -0.5001
"WALKING_UPSTAIRS" 25 "fBodyGyro-std()-Y" -0.3494
"WALKING_UPSTAIRS" 25 "fBodyGyro-std()-Z" -0.6011
"WALKING_UPSTAIRS" 25 "tBodyAcc-mean()-X" 0.278
"WALKING_UPSTAIRS" 25 "tBodyAcc-mean()-Y" -0.027
"WALKING_UPSTAIRS" 25 "tBodyAcc-mean()-Z" -0.1262
"WALKING_UPSTAIRS" 25 "tBodyAcc-std()-X" -0.4598
"WALKING_UPSTAIRS" 25 "tBodyAcc-std()-Y" -0.2231
"WALKING_UPSTAIRS" 25 "tBodyAcc-std()-Z" -0.2965
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-mean()-X" 0.074
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-mean()-Y" 0.0093
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-mean()-Z" -0.0117
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-std()-X" -0.6636
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-std()-Y" -0.6271
"WALKING_UPSTAIRS" 25 "tBodyAccJerk-std()-Z" -0.8125
"WALKING_UPSTAIRS" 25 "tBodyAccJerkMag-mean()" -0.6792
"WALKING_UPSTAIRS" 25 "tBodyAccJerkMag-std()" -0.6745
"WALKING_UPSTAIRS" 25 "tBodyAccMag-mean()" -0.3058
"WALKING_UPSTAIRS" 25 "tBodyAccMag-std()" -0.48
"WALKING_UPSTAIRS" 25 "tBodyGyro-mean()-X" 0.0556
"WALKING_UPSTAIRS" 25 "tBodyGyro-mean()-Y" -0.1094
"WALKING_UPSTAIRS" 25 "tBodyGyro-mean()-Z" 0.0996
"WALKING_UPSTAIRS" 25 "tBodyGyro-std()-X" -0.489
"WALKING_UPSTAIRS" 25 "tBodyGyro-std()-Y" -0.4337
"WALKING_UPSTAIRS" 25 "tBodyGyro-std()-Z" -0.5642
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-X" -0.1265
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-Y" -0.0281
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-Z" -0.054
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-std()-X" -0.6939
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-std()-Y" -0.8397
"WALKING_UPSTAIRS" 25 "tBodyGyroJerk-std()-Z" -0.7463
"WALKING_UPSTAIRS" 25 "tBodyGyroJerkMag-mean()" -0.7771
"WALKING_UPSTAIRS" 25 "tBodyGyroJerkMag-std()" -0.8249
"WALKING_UPSTAIRS" 25 "tBodyGyroMag-mean()" -0.3186
"WALKING_UPSTAIRS" 25 "tBodyGyroMag-std()" -0.3878
"WALKING_UPSTAIRS" 25 "tGravityAcc-mean()-X" 0.9277
"WALKING_UPSTAIRS" 25 "tGravityAcc-mean()-Y" -0.2176
"WALKING_UPSTAIRS" 25 "tGravityAcc-mean()-Z" 0.1082
"WALKING_UPSTAIRS" 25 "tGravityAcc-std()-X" -0.9509
"WALKING_UPSTAIRS" 25 "tGravityAcc-std()-Y" -0.9318
"WALKING_UPSTAIRS" 25 "tGravityAcc-std()-Z" -0.8827
"WALKING_UPSTAIRS" 25 "tGravityAccMag-mean()" -0.3058
"WALKING_UPSTAIRS" 25 "tGravityAccMag-std()" -0.48
"WALKING_UPSTAIRS" 26 "fBodyAcc-mean()-X" -0.2428
"WALKING_UPSTAIRS" 26 "fBodyAcc-mean()-Y" -0.1855
"WALKING_UPSTAIRS" 26 "fBodyAcc-mean()-Z" -0.4995
"WALKING_UPSTAIRS" 26 "fBodyAcc-std()-X" -0.1428
"WALKING_UPSTAIRS" 26 "fBodyAcc-std()-Y" -0.0439
"WALKING_UPSTAIRS" 26 "fBodyAcc-std()-Z" -0.4009
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-mean()-X" -0.3045
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-mean()-Y" -0.4193
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-mean()-Z" -0.6397
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-std()-X" -0.3421
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-std()-Y" -0.4201
"WALKING_UPSTAIRS" 26 "fBodyAccJerk-std()-Z" -0.7157
"WALKING_UPSTAIRS" 26 "fBodyAccMag-mean()" -0.1676
"WALKING_UPSTAIRS" 26 "fBodyAccMag-std()" -0.2742
"WALKING_UPSTAIRS" 26 "fBodyBodyAccJerkMag-mean()" -0.295
"WALKING_UPSTAIRS" 26 "fBodyBodyAccJerkMag-std()" -0.3937
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroJerkMag-mean()" -0.6736
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroJerkMag-std()" -0.6698
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroMag-mean()" -0.5561
"WALKING_UPSTAIRS" 26 "fBodyBodyGyroMag-std()" -0.5696
"WALKING_UPSTAIRS" 26 "fBodyGyro-mean()-X" -0.4277
"WALKING_UPSTAIRS" 26 "fBodyGyro-mean()-Y" -0.6171
"WALKING_UPSTAIRS" 26 "fBodyGyro-mean()-Z" -0.3427
"WALKING_UPSTAIRS" 26 "fBodyGyro-std()-X" -0.5908
"WALKING_UPSTAIRS" 26 "fBodyGyro-std()-Y" -0.5982
"WALKING_UPSTAIRS" 26 "fBodyGyro-std()-Z" -0.3621
"WALKING_UPSTAIRS" 26 "tBodyAcc-mean()-X" 0.2727
"WALKING_UPSTAIRS" 26 "tBodyAcc-mean()-Y" -0.0282
"WALKING_UPSTAIRS" 26 "tBodyAcc-mean()-Z" -0.1219
"WALKING_UPSTAIRS" 26 "tBodyAcc-std()-X" -0.169
"WALKING_UPSTAIRS" 26 "tBodyAcc-std()-Y" -0.0492
"WALKING_UPSTAIRS" 26 "tBodyAcc-std()-Z" -0.4046
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-mean()-X" 0.0756
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-mean()-Y" 0.0021
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-mean()-Z" -0.0117
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-std()-X" -0.2909
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-std()-Y" -0.3998
"WALKING_UPSTAIRS" 26 "tBodyAccJerk-std()-Z" -0.678
"WALKING_UPSTAIRS" 26 "tBodyAccJerkMag-mean()" -0.4045
"WALKING_UPSTAIRS" 26 "tBodyAccJerkMag-std()" -0.3345
"WALKING_UPSTAIRS" 26 "tBodyAccMag-mean()" -0.1429
"WALKING_UPSTAIRS" 26 "tBodyAccMag-std()" -0.1507
"WALKING_UPSTAIRS" 26 "tBodyGyro-mean()-X" -0.0248
"WALKING_UPSTAIRS" 26 "tBodyGyro-mean()-Y" -0.0658
"WALKING_UPSTAIRS" 26 "tBodyGyro-mean()-Z" 0.0721
"WALKING_UPSTAIRS" 26 "tBodyGyro-std()-X" -0.5503
"WALKING_UPSTAIRS" 26 "tBodyGyro-std()-Y" -0.6031
"WALKING_UPSTAIRS" 26 "tBodyGyro-std()-Z" -0.3091
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-mean()-X" -0.0976
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-mean()-Y" -0.0386
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-mean()-Z" -0.0596
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-std()-X" -0.5158
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-std()-Y" -0.7252
"WALKING_UPSTAIRS" 26 "tBodyGyroJerk-std()-Z" -0.5564
"WALKING_UPSTAIRS" 26 "tBodyGyroJerkMag-mean()" -0.6481
"WALKING_UPSTAIRS" 26 "tBodyGyroJerkMag-std()" -0.6618
"WALKING_UPSTAIRS" 26 "tBodyGyroMag-mean()" -0.3444
"WALKING_UPSTAIRS" 26 "tBodyGyroMag-std()" -0.514
"WALKING_UPSTAIRS" 26 "tGravityAcc-mean()-X" 0.9421
"WALKING_UPSTAIRS" 26 "tGravityAcc-mean()-Y" -0.2462
"WALKING_UPSTAIRS" 26 "tGravityAcc-mean()-Z" -0.002
"WALKING_UPSTAIRS" 26 "tGravityAcc-std()-X" -0.962
"WALKING_UPSTAIRS" 26 "tGravityAcc-std()-Y" -0.9379
"WALKING_UPSTAIRS" 26 "tGravityAcc-std()-Z" -0.9296
"WALKING_UPSTAIRS" 26 "tGravityAccMag-mean()" -0.1429
"WALKING_UPSTAIRS" 26 "tGravityAccMag-std()" -0.1507
